date,NIFTY_ALPHA_50,NIFTY500_MOMENTUM_50,NIFTY500_MULTIFACTOR_MQVLV_50,NIFTY500_QUALITY_50,NIFTY500_VALUE_50,NIFTY500_LOW_VOLATILITY_50,NIFTY_HIGH_BETA_50,NIFTY_500
2017-03-02,10305.62,11819.82,8859.6,6321.79,4940.27,6404.26,1755.69,7691.65
2017-03-03,10381.74,11889.68,8904.02,6340.21,4971.42,6414.3,1766.31,7696.2
2017-03-06,10407,11954.22,8948.6,6360.54,4999.06,6449.16,1787.57,7745.4
2017-03-07,10370.4,11919.53,8944.85,6358.84,4973.25,6444.81,1781.02,7735.3
2017-03-08,10316.99,11882.46,8923.94,6355.41,4892.91,6436.89,1759.98,7710.95
2017-03-09,10286.87,11855.32,8921.49,6364.64,4871.88,6447.4,1756.5,7710
2017-03-10,10235.61,11803.58,8911.39,6372.18,4858.2,6454.91,1754.12,7710.9
2017-03-14,10440.8,12036.78,9043,6436.58,4925.15,6562.29,1794.05,7835.65
2017-03-15,10481.15,12070.17,9051.42,6441.81,4954.33,6559.61,1809.04,7854.75
2017-03-16,10618.17,12234.07,9142.22,6492.14,5056.84,6614.99,1849.56,7928.55
2017-03-17,10570.08,12151.56,9144.58,6532.9,5056.26,6624.18,1840.24,7933.1
2017-03-20,10583.59,12144.87,9148.65,6521.99,5067.26,6612.27,1845.24,7918.6
2017-03-21,10563.57,12148.3,9133.77,6504.48,5050.25,6613.12,1838.16,7909.2
2017-03-22,10447.2,12050.11,9071.31,6462.27,4986.47,6556.58,1803.36,7830.1
2017-03-23,10578.72,12193.37,9139,6493.33,5048.36,6590.75,1824.86,7885.7
2017-03-24,10599.34,12223.34,9138.17,6489.15,5090.14,6584.97,1835.1,7905.3
2017-03-27,10559.06,12196.79,9094.2,6440.64,5059.02,6554.62,1826.15,7865.3
2017-03-28,10657.13,12313.1,9150.14,6475.7,5068.29,6580.99,1841.11,7912.1
2017-03-29,10681.34,12382.96,9145.45,6507.89,5083.15,6591.72,1849.36,7945.3
2017-03-30,10719.05,12414.23,9160.8,6517.67,5097.24,6619.1,1861.93,7976.9
2017-03-31,10803.04,12547.75,9228.5,6532.45,5160.36,6645.55,1865.84,7995.05
2017-04-03,10889.23,12598.75,9241.15,6528.64,5168.39,6673.87,1888,8053.15
2017-04-05,10964.38,12678.22,9271.97,6528.13,5228.55,6694.5,1920.25,8095.1
2017-04-06,10918.36,12643.07,9287.41,6521.26,5223.13,6708.12,1928.32,8092.1
2017-04-07,10925.06,12645.25,9253.68,6497,5195.42,6666.94,1898.81,8045.35
2017-04-10,11022.95,12725.64,9276.29,6490.99,5236.26,6646.73,1911.19,8052.1
2017-04-11,11075.02,12761.56,9367.97,6524.85,5323.5,6673.8,1934.25,8107.1
2017-04-12,11089.92,12758.82,9349.72,6508.56,5296.32,6659,1915.91,8078.85
2017-04-13,11048.26,12699.56,9342.73,6467.62,5294.8,6631.8,1905.63,8044.9
2017-04-17,11031.49,12716.7,9306.53,6428.66,5303.27,6617.67,1933.66,8042.6
2017-04-18,10961.19,12690.79,9258.41,6398.29,5257.27,6583.27,1914.09,8003.15
2017-04-19,10997.58,12736.29,9283.93,6412.92,5278.17,6595.68,1929.77,8021
2017-04-20,11141.16,12873.13,9332.06,6449.95,5337.9,6625.81,1949.24,8063.1
2017-04-21,11087.51,12853.47,9305.88,6454.27,5352.22,6609.47,1957.52,8057.7
2017-04-24,11189.82,12944.2,9359.14,6485.36,5396.21,6658.16,1992.18,8137.35
2017-04-25,11348.99,13122.67,9458.14,6540.21,5448.43,6715.86,2014.02,8216.7
2017-04-26,11305.96,13049.93,9415.29,6535.95,5376.95,6724.64,1990.85,8230.85
2017-04-27,11297.69,13041.98,9406.36,6519.37,5379.05,6722.21,1997.2,8222.2
2017-04-28,11346.23,13122.04,9411.53,6510.04,5421.64,6707.59,2018.33,8214.3
2017-05-02,11409.72,13228.3,9447.81,6515.19,5493.84,6727.17,2023.13,8231.35
2017-05-03,11392.42,13157.38,9441.07,6529.99,5486.38,6748.01,2022.57,8227.7
2017-05-04,11441.38,13174.54,9468.55,6553.35,5512.4,6747.25,2035.46,8265.8
2017-05-05,11299.2,12978.55,9369.58,6514.49,5444.4,6702.1,1998.66,8193.25
2017-05-08,11372.32,13038.57,9409.85,6549.96,5503.85,6733.58,2029.07,8226.1
2017-05-09,11454.35,13110.74,9454.98,6559.34,5539.59,6743.44,2037.49,8242.7
2017-05-10,11569.14,13176.7,9512.38,6626.11,5566.72,6821.99,2044.78,8320.2
2017-05-11,11578.99,13233.96,9464.39,6670.36,5518.65,6818.02,2042.3,8331
2017-05-12,11480.59,13118.12,9444.47,6665.33,5509.79,6805.51,2027.05,8299.2
2017-05-15,11662.09,13330.07,9500.89,6674.23,5563.07,6829.77,2047.38,8351.3
2017-05-16,11693.24,13362.65,9537.45,6706.12,5586.35,6866.27,2064.38,8398.95
2017-05-17,11657.83,13326.27,9526.56,6687.69,5600.95,6854.3,2062.24,8396
2017-05-18,11404.63,13051.78,9425.04,6634.18,5486.4,6800.58,1999.88,8279.15
2017-05-19,11308.44,12886.66,9376.9,6591.17,5437.26,6767.39,1994.12,8258.2
2017-05-22,11120.68,12624.04,9303.05,6558.42,5354.77,6734.34,1962.69,8235.05
2017-05-23,10984.04,12465.78,9213.84,6492.07,5281.26,6693.06,1910.8,8159.15
2017-05-24,10847.55,12305.41,9135.96,6433.78,5200.44,6649.76,1863.8,8106.6
2017-05-25,11073.46,12569.67,9209.45,6494.08,5263.88,6713.62,1912.31,8233.9
2017-05-26,11282.1,12830.93,9294.79,6542.06,5372.34,6754.04,1950.14,8331.85
2017-05-29,11114.75,12675.39,9257.4,6522.64,5261.75,6777.9,1874.19,8299.5
2017-05-30,11252.86,12801.74,9316.42,6573.3,5304.37,6793.94,1906.26,8328.95
2017-05-31,11331.68,12924.05,9323.61,6583.21,5324.38,6794.02,1913.24,8350.95
2017-06-01,11421.91,12950.58,9359.93,6630.36,5312.78,6812.04,1917.62,8367.15
2017-06-02,11484.7,13005.43,9404.99,6683.64,5316.78,6850.41,1931.82,8406.55
2017-06-05,11573.26,13084.11,9446.97,6745.82,5343.4,6863.61,1943.11,8435.75
2017-06-06,11502.57,13035.62,9438.95,6752.91,5306.94,6846.8,1929.3,8397.2
2017-06-07,11619.83,13124.55,9466.39,6776.57,5329.41,6863.71,1948.36,8431.5
2017-06-08,11664.12,13153.74,9451.75,6755.5,5328.89,6857.96,1939.5,8429.15
2017-06-09,11786.89,13236.82,9445.25,6745.77,5352.87,6856.13,1958.8,8452.75
2017-06-12,11705.81,13159.44,9423.61,6735.58,5339.82,6827.23,1945.98,8408.7
2017-06-13,11734.39,13144.65,9421.25,6716.43,5332.33,6827.89,1950.29,8408
2017-06-14,11734.41,13134.12,9456.68,6723.8,5354.44,6841.05,1963.97,8420.8
2017-06-15,11755.45,13084.73,9434.57,6718.35,5335.11,6823.74,1975.49,8400.2
2017-06-16,11757.31,13116.09,9454.81,6704.54,5348.17,6826.21,1974.06,8411.45
2017-06-19,11789.7,13156.73,9460.17,6710.3,5366.56,6845.74,1982.03,8453.1
2017-06-20,11811.2,13171.9,9460.5,6707.32,5378.76,6842.62,1984.6,8454
2017-06-21,11801.24,13128.87,9449.6,6716.87,5353.23,6841.17,1988.18,8443.6
2017-06-22,11676.78,12962.62,9375.18,6693.52,5268,6827.68,1967.79,8423.85
2017-06-23,11480.69,12737.92,9293.4,6656.79,5184.38,6799.33,1940.56,8355.1
2017-06-27,11271.82,12545.98,9203.37,6598.22,5131.55,6752.15,1910.73,8285.5
2017-06-28,11331.04,12661.01,9222.82,6605.55,5186.27,6739.47,1923.56,8279.7
2017-06-29,11407.7,12749.85,9238.35,6621.05,5216.99,6735.7,1937.77,8301.1
2017-06-30,11462.19,12783.97,9260.99,6659.52,5198.3,6752.85,1936.27,8331.6
2017-07-03,11625.13,12961.1,9346.18,6723.01,5271.21,6795.24,1961.77,8416.4
2017-07-04,11587.9,12952.13,9341.13,6703.81,5240.01,6807.32,1946.82,8410.7
2017-07-05,11684.83,13057.33,9394.13,6725.84,5301.48,6836.72,1978.78,8451.5
2017-07-06,11744.9,13072.03,9409.19,6724.53,5333.22,6841.98,1989.42,8481.75
2017-07-07,11722.51,13024.93,9394.01,6708.41,5341.02,6837.31,1985.71,8479.45
2017-07-10,11791.14,13085.4,9473.42,6790.66,5408.32,6916.94,2015.02,8556.95
2017-07-11,11727.41,13043.29,9480.98,6789.92,5373.64,6922.49,1993.46,8544.9
2017-07-12,11858.44,13239.3,9595.29,6808.53,5443.16,6947.21,2009.36,8585.5
2017-07-13,11914.77,13333.92,9629.01,6821.57,5467.6,6972.89,2022.94,8646.3
2017-07-14,11939.63,13426.85,9649.95,6811.11,5453.61,6969.48,2021.85,8640.7
2017-07-17,11982.37,13450.22,9694.27,6838.19,5488.56,7015.32,2034.62,8659.5
2017-07-18,11927.91,13334.04,9661.83,6838.42,5454.43,7016.31,2019.06,8589.8
2017-07-19,12085.53,13515.58,9729.54,6890.12,5519.21,7062.71,2042.98,8662.15
2017-07-20,12090.49,13498.87,9695.71,6843.59,5515.57,7028.5,2042.9,8641.6
2017-07-21,12079.96,13517.46,9750.99,6880.69,5518.53,7077.56,2045.68,8669.75
2017-07-24,12068.99,13534.72,9758.08,6897.12,5517.98,7099.64,2053.32,8702.85
2017-07-25,12144,13609.69,9742.35,6888.54,5543.9,7084.3,2062.46,8710.6
2017-07-26,12165.02,13681.98,9753.45,6896.02,5566.54,7105.48,2078.69,8748.75
2017-07-27,12080.9,13601.18,9731.86,6870.34,5519.14,7097.65,2068.99,8737.1
2017-07-28,12106.54,13617.47,9751.86,6873.54,5544.92,7105.9,2079.01,8747.45
2017-07-31,12141.47,13690.13,9788.67,6879.23,5583.9,7139.8,2086.72,8793.3
2017-08-01,12192.66,13692.89,9799.5,6900.18,5607.81,7149.1,2086.42,8812.6
2017-08-02,12200.83,13748.86,9782.14,6887.9,5589.47,7135.82,2087.14,8786.85
2017-08-03,12144.7,13704.36,9794.69,6862.63,5547.15,7123.49,2046.68,8729.3
2017-08-04,12234.44,13858.44,9902.75,6920.78,5660.66,7147.47,2056.45,8776.2
2017-08-07,12400.79,14008.85,9988.23,6952.99,5751.33,7137.64,2088.18,8806.45
2017-08-08,12265.65,13902.44,9902.83,6901.31,5658.68,7094.51,2052.92,8726.85
2017-08-09,12061.58,13707.21,9822.74,6810.15,5587.64,7055.48,2023.05,8637.15
2017-08-10,11541.56,13218.99,9667.25,6727.35,5399.16,6985.62,1927.41,8497.75
2017-08-11,11520.47,13178.64,9606.34,6695.91,5335.84,6926.09,1906.01,8427.7
2017-08-14,11845.45,13560.95,9767.71,6775.8,5471.5,6990.96,1969.42,8541.5
2017-08-16,12009.93,13733.84,9832.74,6849.69,5530.49,7048.01,1996.27,8635.7
2017-08-17,12033.54,13808.29,9862.92,6846.74,5589.13,7055.83,2006.38,8643.3
2017-08-18,11955.06,13745.38,9844.91,6829.28,5557.88,7028.04,1992.73,8594.25
2017-08-21,11762.23,13553.3,9729.09,6765.5,5455.44,6959.08,1954.99,8509.4
2017-08-22,11714.07,13531.47,9708.7,6742.71,5441.19,6958.02,1935.03,8499.3
2017-08-23,11930.33,13732.88,9781.21,6758.43,5533.43,6991.74,1981.48,8585
2017-08-24,11972.28,13811.43,9820.34,6787.07,5552.85,7003.47,1987.42,8605.75
2017-08-28,12089.58,13976.75,9899.06,6858.79,5598.67,7053,2009.41,8669.6
2017-08-29,11945.67,13849.78,9815.68,6799.55,5527.66,6973.46,1978.45,8571.8
2017-08-30,12148.43,14100.03,9949.9,6853.29,5653.03,7027.36,2010.44,8663.15
2017-08-31,12296.68,14217.86,10003.32,6884.81,5686.47,7066.46,2030.99,8694.95
2017-09-01,12438.66,14357.16,10070.63,6936.23,5768.03,7114.8,2068.29,8755.25
2017-09-04,12317.66,14237.91,10003.69,6909.17,5713.01,7081.54,2039.86,8700.35
2017-09-05,12488.81,14431.01,10062.9,6956.33,5763.24,7114.41,2064.09,8747.2
2017-09-06,12551.78,14481.57,10047.06,6929.04,5767.61,7102.78,2066.87,8732.4
2017-09-07,12627.23,14623.78,10085.83,6968.61,5791.63,7120.2,2071.24,8757.15
2017-09-08,12569.98,14573.46,10070.64,6963.43,5749.87,7108.27,2058.43,8749.95
2017-09-11,12667.59,14721.9,10119.2,6967.01,5780.14,7150.94,2073.69,8810.95
2017-09-12,12787.94,14848.62,10192.77,7022.68,5850.91,7203.08,2107.95,8890.65
2017-09-13,12681.93,14660.53,10150.38,7016,5772.74,7203.41,2096.94,8866.85
2017-09-14,12768.48,14688.76,10145.94,7029.27,5775.75,7194.31,2114.01,8884.95
2017-09-15,12817.55,14738.48,10171.99,7051.19,5776.95,7209.63,2102.91,8887.6
2017-09-18,12947.6,14846.69,10252.2,7115.13,5793.6,7268.47,2113.48,8946.9
2017-09-19,12988.57,14917.52,10296.07,7114.5,5820.56,7268.18,2114.19,8951.75
2017-09-20,12884.39,14785.35,10224.92,7088.86,5806.69,7244.07,2116.04,8938.4
2017-09-21,12809.09,14740.93,10181.03,7091.12,5757.27,7242,2099.33,8911.2
2017-09-22,12329.05,14234.69,9976.94,6986.04,5562.56,7146.45,2013.36,8738
2017-09-25,11999.57,14000.97,9887.95,6910.47,5470.09,7096.9,1974.97,8638.3
2017-09-26,12152.5,14148.49,9892.82,6900.26,5508.98,7079.67,1997.31,8654.6
2017-09-27,11866.97,13857.49,9763.4,6810.28,5409.91,6990.74,1937.03,8520.95
2017-09-28,11953.97,13911.11,9792.45,6809.37,5436.81,7024.18,1956.3,8557.1
2017-09-29,12229.89,14134.68,9858.32,6832.65,5499.07,7028.73,1972.7,8600
2017-10-03,12373.64,14317.46,9932.86,6879.13,5532.41,7059.92,1982.18,8662.4
2017-10-04,12480.63,14414.98,9967.38,6901.92,5570.2,7103.11,1993.67,8706.85
2017-10-05,12555.29,14466.68,9956.71,6900.19,5576.26,7106.72,2010.83,8706.45
2017-10-06,12699.1,14730.8,10052.55,6943.06,5664.64,7162.28,2040.6,8787.4
2017-10-09,12819.49,14732.66,10025.06,6959.43,5646.23,7167.39,2039.82,8798.3
2017-10-10,13117.13,14865.38,10084.25,6988.87,5661.67,7197.28,2063.92,8836.4
2017-10-11,13019.11,14756.9,10079.58,6977.15,5630.3,7191.18,2015.77,8792.4
2017-10-12,13246.15,14992.28,10161.84,7056.66,5681.76,7262.33,2048.87,8890.05
2017-10-13,13238.24,15043.86,10186.22,7074.21,5714.36,7299.85,2060.1,8937.2
2017-10-16,13275.02,15146.23,10205.23,7106.64,5723.8,7343.78,2063.7,8985.25
2017-10-17,13448.08,15221.33,10264.36,7141.51,5780.81,7347.46,2075.1,9002.35
2017-10-18,13441.67,15229.19,10308,7121.52,5790,7366.59,2068.38,8984.65
2017-10-19,13353.8,15187.41,10253.89,7092.47,5762.87,7330,2047.64,8937.65
2017-10-23,13394.06,15294.88,10307.12,7118.44,5766.35,7370.47,2061.14,8972.9
2017-10-24,13401.34,15368.92,10317.68,7118.82,5802.54,7379.81,2080.6,8993.8
2017-10-25,13216.07,15259.1,10344.13,7134.24,5877.87,7359,2188.34,9065.15
2017-10-26,13312.85,15417.76,10397.66,7119.06,5969.78,7387.52,2209.96,9106.75
2017-10-27,13358.54,15379.69,10372.68,7129.95,5952.81,7398.79,2192.19,9104.45
2017-10-30,13453.63,15545.5,10427.11,7167.55,6011.14,7428.75,2223.2,9165.1
2017-10-31,13481.66,15531.85,10413.22,7182.36,5995.66,7426.6,2227.43,9153.6
2017-11-01,13576.86,15617.5,10462,7189.97,6044.2,7464.33,2252.45,9234.85
2017-11-02,13631.08,15678.78,10478.9,7229.34,6042.82,7461.28,2250.25,9237.75
2017-11-03,13659.35,15734.17,10471.07,7210.32,6049.68,7458.68,2273.77,9260.65
2017-11-06,13626.11,15758.79,10464.59,7275.8,6042.62,7472.21,2269.74,9273.1
2017-11-07,13475.21,15557.32,10415.06,7253.08,5941.57,7412.25,2208.25,9169.55
2017-11-08,13285.01,15343.72,10370.61,7260.33,5894.43,7395.96,2182,9117.55
2017-11-09,13351.39,15391.49,10464.24,7344.32,5917.08,7418.74,2207.17,9147.3
2017-11-10,13365.59,15390.5,10467.09,7354.77,5887.77,7419.39,2204.64,9154.95
2017-11-13,13320.34,15264.19,10431.86,7326.58,5818,7367.38,2192.99,9082.45
2017-11-14,13276.16,15244.43,10401.47,7319.97,5775.62,7349.91,2175.58,9051.5
2017-11-15,13000.81,15042.69,10318.64,7283.48,5672.35,7292.71,2118.27,8973.75
2017-11-16,13153.05,15186.46,10390.66,7343.52,5725.25,7348.76,2177.98,9065
2017-11-17,13328.55,15347.09,10430.02,7342.51,5791.42,7373.69,2215.76,9137.1
2017-11-20,13414.94,15439.68,10513.34,7363.85,5849.5,7383.45,2235.38,9161.9
2017-11-21,13393.01,15411.28,10558,7396.24,5848.71,7409.72,2226.3,9185.4
2017-11-22,13353.97,15384.73,10536.47,7377.88,5835.19,7416.27,2230.98,9195.7
2017-11-23,13393.26,15425.09,10562.24,7391.17,5840.5,7427.77,2221.83,9207.4
2017-11-24,13423.34,15471.03,10608.93,7438.65,5840.42,7458.96,2238.82,9246.05
2017-11-27,13453.13,15498.53,10606.38,7462.71,5828.8,7465.37,2260.11,9267.5
2017-11-28,13419.22,15511.24,10614.12,7471.79,5815.9,7469.85,2244.28,9254.3
2017-11-29,13352,15439.93,10600.51,7462.79,5808.96,7464.76,2236.41,9244.7
2017-11-30,13298.81,15445.57,10532.56,7419.77,5757.84,7392.73,2219.98,9154.5
2017-12-01,13097.12,15210.87,10458.28,7335.59,5676.9,7322.7,2175.76,9060.4
2017-12-04,13046.76,15302.81,10539.82,7358.21,5691.19,7323.15,2162.91,9059.35
2017-12-05,13069.26,15318.32,10505.99,7320.57,5666.69,7304.19,2161.06,9056.6
2017-12-06,12954.69,15176.01,10449.92,7293.96,5589.85,7275.68,2125.34,8988.55
2017-12-07,13197.71,15464.03,10583.49,7392.19,5662.18,7351.5,2168.44,9103.05
2017-12-08,13435.11,15628.16,10684.42,7451.61,5759.37,7414.04,2194.48,9190.55
2017-12-11,13442.04,15690.21,10732.95,7502.87,5777.02,7456.55,2193.13,9231.9
2017-12-12,13293.45,15543.31,10638.08,7458.32,5698.87,7407.26,2161.93,9156.5
2017-12-13,13206.47,15439.39,10585.36,7421.02,5650.58,7387.9,2128.33,9101.8
2017-12-14,13199.35,15494.76,10591.93,7415.86,5677.72,7405.74,2128.34,9133.65
2017-12-15,13470.48,15789.48,10656.11,7466.36,5745.2,7446.42,2161.15,9216.75
2017-12-18,13515.96,15928.8,10747.39,7535.36,5778.24,7495.55,2182.24,9270.85
2017-12-19,13735.1,16147.23,10861.93,7615.75,5850.03,7559.84,2227.05,9360.45
2017-12-20,13815.7,16247.31,10874.53,7626.61,5897.45,7562.58,2266.59,9363.45
2017-12-21,14009.78,16398.22,10927.62,7659.85,5946.82,7566.7,2300.87,9387.75
2017-12-22,14069.42,16457.62,10978.07,7702.22,5973.34,7601.58,2307.8,9431.5
2017-12-26,14153.36,16533.41,11044.9,7733.13,6042.01,7627.15,2342.94,9470.35
2017-12-27,14064.98,16436.92,10987.75,7718.18,6030.89,7615.16,2349.65,9438.25
2017-12-28,14106.25,16477.1,10985.97,7697.46,6067.42,7599.38,2366.31,9435.85
2017-12-29,14257.54,16585.63,11076.19,7775.83,6102,7664.35,2396.7,9490.65
2018-01-01,14231.23,16625.05,11029.26,7746.98,6122.43,7615.68,2386.95,9434.5
2018-01-02,14128.92,16474.39,11004.23,7698.68,6081.78,7630.68,2361.49,9417.85
2018-01-03,14325.16,16650.42,11003.87,7712.76,6111.01,7634.84,2388.22,9439.35
2018-01-04,14488.8,16765.74,11063.27,7737.62,6193.3,7675.29,2434.8,9505.75
2018-01-05,14624.23,16875.46,11096.72,7798.53,6215.78,7713.26,2454.34,9573.45
2018-01-08,14867.84,17168.51,11178.33,7863.5,6265.55,7759.87,2480.99,9639.25
2018-01-09,14894.3,17187.97,11196.18,7868.65,6253.3,7762.94,2472.33,9640.75
2018-01-10,14901.53,17157.29,11192.88,7875.06,6233.66,7775.11,2469.4,9630.6
2018-01-11,14935.32,17220.02,11189.84,7923.49,6249.55,7779.73,2483.15,9650.3
2018-01-12,14953.02,17227.23,11214.18,7913.93,6253.56,7797.01,2477.65,9665.2
2018-01-15,14948.61,17247.64,11218.52,7892.16,6235.61,7807.59,2488.93,9699.85
2018-01-16,14600.53,16866.33,11136.47,7868.7,6066.54,7797.84,2413.02,9612.6
2018-01-17,14782.04,17069.07,11184.75,7909.46,6146.91,7825.72,2466.09,9686.6
2018-01-18,14478.41,16755.01,11119.74,7891.46,5982.45,7817.26,2381,9646.8
2018-01-19,14710.81,17021.06,11215.8,7960.48,6045.86,7838.78,2425.63,9723.1
2018-01-22,14901.61,17335.65,11202.98,8009.43,6034.02,7895.19,2434.18,9787.3
2018-01-23,15055.73,17463.32,11276.86,8062.74,6144.73,7945.6,2486.64,9877.2
2018-01-24,14781.25,17205.54,11271.9,8073.9,6130.2,7944.6,2465.79,9853.9
2018-01-25,14687.35,17078,11221.78,8023.92,6076.06,7913.73,2443.05,9810
2018-01-29,14472.67,16901.13,11255.86,8037.2,6019.04,7988.26,2405.34,9819.45
2018-01-30,14199.9,16590.28,11222.05,7976.76,6041.8,7937.57,2384.7,9743.05
2018-01-31,13876.97,16134.58,11081.27,7868.98,6006.23,7906.06,2364.68,9697.9
2018-02-01,13868.03,16008.25,11048.98,7847.72,5937.2,7940.3,2358.67,9687.05
2018-02-02,12972.39,15085.69,10754.3,7686.2,5690.19,7765.58,2210.56,9409.8
2018-02-05,12996.7,14994.34,10663.77,7618.2,5696.86,7692.27,2230.02,9344.4
2018-02-06,12692.75,14625.04,10457.26,7471.56,5587.27,7557.77,2175.76,9190.55
2018-02-07,12952.1,14817.58,10507.85,7506.22,5656.32,7553.73,2184.13,9206.35
2018-02-08,13264.9,15215.6,10591.99,7599.84,5699.11,7641.93,2231.56,9322.6
2018-02-09,13291.45,15263.83,10594.7,7577.94,5700.6,7592.77,2239.53,9251.1
2018-02-12,13583.95,15675.12,10734.73,7650.92,5775.76,7674.12,2287.15,9348.45
2018-02-14,13619.1,15804.38,10746.42,7670.53,5727.77,7667.52,2269.66,9326.7
2018-02-15,13505.4,15728.53,10727.27,7650.48,5702.8,7665.27,2239.02,9323.6
2018-02-16,13326.45,15529.98,10646.17,7606.11,5631.84,7627.95,2199.89,9235.6
2018-02-19,13174.9,15377.53,10526.76,7518.8,5555.24,7564.39,2157.22,9159.95
2018-02-20,13167.4,15375.4,10528.72,7513.24,5574.52,7569.61,2164.89,9151.05
2018-02-21,13223.85,15434.39,10571.89,7573.42,5554.48,7593.38,2160.53,9167.6
2018-02-22,13139.2,15320.96,10490.27,7531.41,5502.88,7565.5,2154.88,9138.5
2018-02-23,13400.75,15597.36,10607.58,7616.18,5600.43,7622.43,2215.21,9251.35
2018-02-26,13518.5,15660.46,10702.94,7626.7,5659.43,7684.19,2233.44,9332.65
2018-02-27,13408.2,15574.46,10693.29,7636.56,5581.61,7678.59,2199.81,9302.25
2018-02-28,13309.95,15458.03,10649.36,7618.61,5579.03,7660.41,2189.47,9261.9
2018-03-01,13202,15386.35,10622.84,7614.39,5539.49,7656.23,2166.1,9225.35
2018-03-05,13082.75,15259.19,10540.98,7579.42,5428.45,7592.53,2127.7,9136.1
2018-03-06,12866.1,15106.46,10490.91,7527.8,5368.5,7533.14,2074.8,9039.8
2018-03-07,12656.8,14864.45,10437.89,7485.41,5268.04,7493.44,2015.25,8936.85
2018-03-08,12772.65,15002.13,10480.75,7508.55,5242.37,7535.77,2019.12,9000.7
2018-03-09,12818.4,15047.21,10483.56,7533.69,5194.61,7534.44,1984.33,8986.4
2018-03-12,12973.25,15242.06,10619.16,7609.29,5249.82,7642.98,2017.49,9121.75
2018-03-13,13189.5,15447.22,10671.59,7612.34,5341.66,7617.06,2048.79,9157.9
2018-03-14,13117.45,15344.39,10610.98,7608.64,5325.14,7594.85,2070.62,9151.55
2018-03-15,13164.85,15414.26,10592.29,7624.3,5334.91,7578.25,2090.72,9133.9
2018-03-16,13067.35,15273.09,10462.73,7524.96,5237.64,7475.95,2073.47,9004.45
2018-03-19,12767.85,15000.66,10320.83,7419.77,5112.91,7416.86,2012.43,8894.2
2018-03-20,12863,15064.31,10373.69,7469.34,5098.57,7446.35,2023.86,8920.45
2018-03-21,12929.2,15183.26,10415.66,7480.62,5120.18,7470.94,2029.51,8949.1
2018-03-22,12795.9,15051.31,10325.99,7427.14,5070.21,7434.01,2006.6,8904
2018-03-23,12545.5,14810.18,10233.56,7385.41,4956.46,7391.8,1948.69,8800.8
2018-03-26,12634.15,14924.59,10301.44,7435.49,5014.17,7446.67,1997.52,8914.35
2018-03-27,12746.1,15095.4,10395.67,7488.99,5094.85,7482.18,2038.92,8978.1
2018-03-28,12558.6,14947.9,10389.79,7477.85,5033.43,7462.89,1988.39,8912.1
2018-04-02,12938.5,15299.75,10528.44,7579.66,5086.82,7587.64,2027.34,9023.6
2018-04-03,13042.75,15418.28,10558.42,7596.21,5139.4,7607.66,2073.36,9074.85
2018-04-04,12701.6,15220.12,10476.89,7558.78,5058.38,7536.28,2036.23,8975.6
2018-04-05,12974.15,15590.65,10620.69,7681.25,5182.75,7640.16,2111.4,9146.15
2018-04-06,13089.4,15695.59,10631.17,7689.65,5210.55,7637.1,2125.69,9172.05
2018-04-09,13063.95,15780.62,10698.08,7707.54,5250.61,7659.15,2133.21,9205.2
2018-04-10,13026.5,15750.24,10660.13,7703.78,5270.59,7648.42,2149.17,9219.15
2018-04-11,13041.15,15755.49,10660.51,7739.27,5227.43,7693.06,2145.01,9230.85
2018-04-12,12935.45,15632.85,10683.65,7781.04,5199.18,7739.72,2116.61,9247.25
2018-04-13,13086.75,15789.57,10678.29,7808.53,5212.29,7755.72,2134.38,9267.65
2018-04-16,13422.95,16104.58,10751.25,7856.59,5208.2,7811.15,2159.13,9311.3
2018-04-17,13387.15,16132.36,10774.35,7872.11,5211.92,7826.96,2156.87,9330.3
2018-04-18,13429.65,16164.53,10774.15,7882.46,5193.22,7818.74,2154.96,9311.6
2018-04-19,13465.8,16302.62,10808.8,7932.21,5234.66,7845.53,2180.93,9356.4
2018-04-20,13585.35,16270.59,10841.93,8025.62,5224.55,7874.71,2138.85,9347.65
2018-04-23,13620.1,16292.69,10884.72,8038.24,5221.36,7920.26,2140.46,9373.4
2018-04-24,13688.15,16431.76,10865.14,8007.1,5159.8,7921,2131.54,9390.4
2018-04-25,13823.8,16418.49,10862.84,8005.71,5116.02,7934.03,2111.26,9349.95
2018-04-26,13835,16393.21,10861.35,8039.77,5118.68,7960.21,2113.34,9381.35
2018-04-27,13848.05,16423.65,10846.99,8026.11,5178.47,7965.6,2136.01,9443.65
2018-04-30,14120.65,16601.04,10920.79,8092.71,5205.08,8039.99,2167.15,9496.5
2018-05-02,14053.75,16422.03,10764.14,8018.34,5084.23,7996.24,2117.35,9444.5
2018-05-03,13868,16250.18,10610.15,7885.74,5067.9,7925.07,2100.77,9388.65
2018-05-04,13867.6,16290.29,10555.2,7834.53,5017.59,7881.64,2097.93,9339.75
2018-05-07,14055,16484.89,10600.86,7864.22,5076.89,7934.24,2138.98,9418.8
2018-05-08,14110,16528.13,10614.93,7875.77,5090.89,7901.74,2142.32,9419.85
2018-05-09,14287.3,16586.82,10580.08,7857.69,5070.41,7901.8,2138.7,9418.9
2018-05-10,14022,16308.48,10515.75,7813.15,5011.7,7872.29,2080.45,9360.95
2018-05-11,13826.15,16101.53,10600.11,7860.88,5032.84,7932.55,2081.64,9416.35
